0.000614767	0.00126189	0.00190901	0.00262085	0.00333269	0.00385039	0.00452986	0.00488578	0.00533877	0.00598589	0.00634181	0.00685951	0.00740956	0.0081214	0.00854203	0.00922151	0.00977157	0.0102246	0.0106452	0.0111305	0.0116482	0.0121012	0.0123601	0.0130395	0.0134925	0.0139779	0.0143661	0.014625	0.0150456	0.0154663	0.0160487	0.0163399	0.0166958	0.0170193	0.0174723	0.017893	0.0181518	0.0185724	0.0190578	0.0195755	0.0200608	0.0204815	0.0210639	0.0213227	0.0219051	0.0222934	0.023167	0.0242348	0.0253672	0.0262085	0.0273733	0.0281175	0.0287646	0.0291529	0.0298324	0.0303825	0.0307384	0.0313531	0.0317738	0.0323562	0.0328415	0.0332621	0.0335857	0.0340387	0.034427	0.0347829	0.0353006	0.0362066	0.0372743	0.0380185	0.0387627	0.0394745	0.0401217	0.0405423	0.0409953	0.0414483	0.041966	0.042969	0.0437456	0.0443927	0.044878	0.0452339	0.0457516	0.0469488	0.0475312	0.0481783	0.0486313	0.049149	0.0500226	0.0504433	0.0511228	0.0518022	0.0522876	0.0526435	0.0529994	0.0537436	0.054229	0.0546496	0.0550702	0.0556526	0.0561056	0.0564292	0.056591	0.0568498	0.0571087	0.0572704	0.0575293	0.0577234	0.0579823	0.0580793	0.0581764	0.0582735	0.0583058	0.0583058	0.0583058	0.0583058	0.0583382	0.0583382	0.0583382	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0584029	0.0584029	0.0584353	0.0584353	0.0584353	0.0584353	0.0585	0.0585	0.0585	0.0585	0.0585	0.0585	0.0585	0.0585	0.0585	0.0585	
0.000582411	0.00122953	0.00194137	0.00265321	0.00330033	0.00401217	0.00440044	0.00498285	0.00562997	0.00621239	0.00689187	0.00740956	0.00792726	0.0086391	0.00931858	0.00990099	0.0105158	0.0110982	0.0114541	0.0118747	0.0125218	0.0131366	0.0135249	0.0137837	0.0142691	0.0148191	0.0152398	0.015531	0.0158869	0.0163399	0.0167929	0.0170841	0.0173753	0.0179577	0.0184107	0.018896	0.0192519	0.0195431	0.0198343	0.0202226	0.0208374	0.0213227	0.021711	0.0221316	0.022714	0.0233935	0.0241054	0.025076	0.0260791	0.0269203	0.0279234	0.0287646	0.0293471	0.0299295	0.0306413	0.0309972	0.0315473	0.0318708	0.0322591	0.0326474	0.0331651	0.0335534	0.0341358	0.0346211	0.0351388	0.0356889	0.0359154	0.0366272	0.0378891	0.0390863	0.0400246	0.0405423	0.04106	0.0416424	0.0421277	0.0427102	0.0431631	0.0437456	0.0445868	0.0452339	0.0458163	0.0461076	0.0467547	0.0479519	0.0484372	0.049052	0.0495697	0.0504756	0.0509933	0.0516405	0.0522229	0.0527082	0.0532583	0.0540025	0.0543584	0.0549731	0.0553938	0.0556526	0.0558791	0.0563968	0.056591	0.0569145	0.0573028	0.0576911	0.0578852	0.058144	0.0584029	0.0586617	0.0588882	0.0590177	0.0590824	0.0591147	0.0592442	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0592765	0.0593089	0.0593089	0.0593089	0.0593089	0.0593412	0.0593412	0.0593412	0.0593412	0.0593412	0.0593412	0.0593412	0.0593412	0.0593412	0.0593412	0.0594059	0.0594059	0.0594059	0.0594059	0.0594059	0.0594059	0.0594059	0.0594383	0.0594383	0.0594383	0.0594707	
0.000550055	0.00122953	0.00177959	0.00232964	0.00297677	0.00352682	0.00404452	0.00449751	0.00498285	0.00562997	0.00618003	0.00676244	0.00721543	0.00766841	0.00860674	0.00912444	0.00964214	0.0100304	0.0105805	0.0109687	0.0115835	0.0120689	0.0123924	0.0126836	0.0132337	0.013719	0.0139779	0.0143985	0.0148191	0.0151103	0.0157575	0.0162428	0.0164693	0.0168576	0.0172458	0.0177312	0.0182165	0.0186048	0.0189607	0.019349	0.0198343	0.020255	0.0207403	0.0211609	0.0215816	0.0222934	0.0231994	0.0241701	0.025076	0.0258202	0.0269527	0.0279881	0.0286352	0.0291853	0.0298648	0.0301883	0.030706	0.0310296	0.0312884	0.0317091	0.0321297	0.0325503	0.0328739	0.0332945	0.0337151	0.0342975	0.0348152	0.0356889	0.036886	0.0381156	0.0387627	0.0395069	0.0398628	0.0403482	0.0408659	0.0413188	0.041966	0.0427102	0.043875	0.0442309	0.0446839	0.0449751	0.0458811	0.046787	0.0474989	0.0479519	0.0485019	0.0489225	0.0497638	0.0505403	0.0508639	0.0516081	0.0523523	0.0527729	0.053323	0.0537436	0.0542613	0.0547143	0.0551673	0.0557173	0.0559438	0.0563321	0.0567204	0.0570439	0.0572704	0.0574969	0.0576264	0.0578205	0.0579499	0.0579823	0.0581117	0.0581117	0.0581764	0.0582088	0.0582088	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582411	0.0582735	0.0582735	0.0582735	0.0582735	0.0582735	0.0582735	0.0582735	0.0582735	0.0583058	0.0583058	0.0583058	0.0583058	0.0583058	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0583705	0.0584029	0.0584029	0.0584029	
0.000517699	0.00126189	0.0018443	0.00232964	0.00281499	0.0033974	0.00394745	0.00449751	0.00511228	0.00553291	0.00614767	0.00682715	0.00724778	0.00783019	0.00860674	0.00938329	0.00977157	0.0102569	0.0106775	0.0111305	0.0114217	0.0119718	0.0124571	0.0127483	0.0131366	0.0134925	0.0137837	0.0142691	0.0146573	0.0151427	0.0155957	0.0162104	0.0165664	0.0170193	0.0173106	0.0176988	0.0180547	0.0184107	0.0187989	0.0191549	0.0197049	0.0200932	0.0205138	0.0211286	0.0216139	0.0221316	0.0230376	0.0241054	0.0251407	0.0260144	0.0270821	0.0279234	0.0286676	0.0291206	0.0297353	0.0303177	0.0308031	0.0312237	0.0316767	0.0319032	0.0321944	0.0324856	0.0329062	0.0333269	0.0336181	0.0340063	0.0344917	0.0353006	0.0364978	0.0377597	0.0385039	0.0389892	0.0394745	0.0399275	0.0402511	0.0407364	0.0410923	0.042063	0.042969	0.0437779	0.0441338	0.0445545	0.0454928	0.0465929	0.0473371	0.0478871	0.0483078	0.0487608	0.0498932	0.050508	0.0508639	0.0512845	0.0519317	0.0523847	0.0527729	0.05342	0.0539701	0.0544878	0.0548761	0.055232	0.055685	0.0559115	0.0563321	0.056591	0.0568174	0.0569792	0.0570116	0.0572057	0.0573999	0.0574646	0.0575293	0.0575616	0.0575616	0.0576264	0.0576587	0.0576587	0.0576587	0.0576587	0.0576587	0.0576587	0.0576911	0.0576911	0.0576911	0.0576911	0.0576911	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577234	0.0577558	0.0577558	0.0577558	0.0577881	0.0577881	0.0577881	0.0578205	0.0578205	0.0578528	0.0578528	0.0578528	0.0578528	0.0578528	0.0578528	
0.000582411	0.00122953	0.0018443	0.00245907	0.00326797	0.00394745	0.00456222	0.00501521	0.00572704	0.0062771	0.00692422	0.00734485	0.00783019	0.00838025	0.00925387	0.00993335	0.0105158	0.0110011	0.0115512	0.0120041	0.0124895	0.0130719	0.0134925	0.0138808	0.0142691	0.0146573	0.0151103	0.0152721	0.0159192	0.0162752	0.0166634	0.0171488	0.0174723	0.0179253	0.018346	0.0187019	0.018896	0.019349	0.0196402	0.0200608	0.0205138	0.020805	0.0212904	0.021711	0.0223581	0.0229405	0.0237171	0.0247525	0.025529	0.0264026	0.027341	0.0281822	0.0287646	0.0295412	0.0298971	0.030253	0.0305442	0.031159	0.0315796	0.0318385	0.0323885	0.0328092	0.0333269	0.0336828	0.0340063	0.0344593	0.0348152	0.0358506	0.0372096	0.0380832	0.0390215	0.0397334	0.0401864	0.0405423	0.04106	0.0413512	0.0416424	0.042516	0.0436808	0.0441338	0.0443927	0.0446515	0.0454928	0.0467223	0.0471753	0.0476283	0.0483401	0.0488255	0.0494402	0.050055	0.0506051	0.0510257	0.0515757	0.0519317	0.0522552	0.0531288	0.0534848	0.0538407	0.0542937	0.0546172	0.0549731	0.0553614	0.0557173	0.0560409	0.0562027	0.0563645	0.0565262	0.0567527	0.0568822	0.0569792	0.0570439	0.057141	0.0571734	0.0571734	0.0571734	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0573351	0.0573351	0.0573351	0.0573351	0.0573351	0.0573351	0.0573351	0.0573351	0.0573999	0.0573999	0.0573999	
0.000614767	0.00126189	0.0018443	0.00249143	0.00297677	0.00342975	0.00397981	0.00462693	0.00511228	0.00572704	0.00634181	0.00695658	0.00763606	0.00821847	0.0089303	0.00941565	0.00990099	0.0101922	0.0107099	0.0111629	0.0116159	0.0121659	0.0125866	0.0131366	0.0134925	0.0140102	0.014172	0.0147868	0.0150133	0.015628	0.0160487	0.016534	0.0171811	0.0174076	0.0180224	0.018443	0.0188637	0.0192196	0.0196726	0.0199638	0.020255	0.020708	0.0211933	0.0215816	0.0220993	0.0225199	0.0234582	0.0243642	0.0253025	0.026435	0.0273733	0.0280204	0.0286029	0.0290882	0.0297677	0.030156	0.030706	0.0313208	0.0319032	0.0323238	0.032615	0.0330357	0.0334563	0.0339093	0.0342975	0.0348152	0.0353653	0.0359154	0.0370478	0.0380185	0.0386333	0.0392157	0.0397657	0.0402511	0.0408335	0.0413836	0.0419012	0.0427102	0.0435191	0.0441985	0.0445545	0.0450074	0.0455575	0.0465282	0.0471753	0.0475636	0.048146	0.048696	0.0492785	0.0501197	0.0507668	0.0513493	0.0521258	0.0525464	0.0529023	0.0535495	0.0540672	0.0543584	0.0548114	0.0552967	0.0558144	0.0560085	0.056138	0.0562997	0.0564939	0.0568174	0.0570439	0.0573351	0.0575616	0.0576587	0.0577234	0.0578528	0.0578852	0.0578852	0.0578852	0.0578852	0.0578852	0.0579176	0.0579176	0.0579176	0.0579176	0.0579176	0.0579176	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579499	0.0579823	0.0579823	0.0580146	0.058047	0.058047	0.058047	0.058047	0.058047	0.0580793	0.0580793	0.0580793	0.0580793	0.0580793	0.0580793	
0.000550055	0.00113247	0.00177959	0.00239436	0.0028797	0.00349447	0.00410923	0.00449751	0.00498285	0.00556526	0.00630945	0.00673008	0.00747428	0.00795962	0.00854203	0.00902737	0.00960978	0.0100304	0.0105805	0.0109687	0.011357	0.0120041	0.0124895	0.0130072	0.013622	0.0139132	0.0144956	0.0147868	0.015078	0.0157251	0.016081	0.0166311	0.0170193	0.0173106	0.0178283	0.0183783	0.0187989	0.0191549	0.0195108	0.0199961	0.020352	0.020708	0.0211609	0.021711	0.0223581	0.0228435	0.0235229	0.0243318	0.0252055	0.0262732	0.0272439	0.0282793	0.0288617	0.0294765	0.0301236	0.0306413	0.0309325	0.0314178	0.0318385	0.0323562	0.0326797	0.0331651	0.0336181	0.0342975	0.034524	0.0348476	0.0353006	0.0361418	0.0374685	0.0385686	0.0393775	0.0399275	0.0402511	0.0409306	0.0413836	0.0417395	0.0424513	0.0433249	0.0440044	0.0447162	0.0451369	0.0455575	0.0463664	0.0472077	0.0479842	0.0485343	0.0491167	0.049602	0.0502491	0.0510257	0.0517052	0.0521905	0.05287	0.0532906	0.0536789	0.0541966	0.0547467	0.0551026	0.0557173	0.0559762	0.0562997	0.0565262	0.0569469	0.0572381	0.0574322	0.0575293	0.0576911	0.0580146	0.0583058	0.0583058	0.0584353	0.0584353	0.0584676	0.0585	0.0585323	0.0585647	0.058597	0.058597	0.0586294	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586617	0.0586941	0.0586941	0.0587265	0.0587588	0.0587912	0.0587912	0.0587912	0.0587912	0.0587912	0.0587912	0.0587912	0.0587912	0.0587912	0.0587912	
0.000614767	0.00129425	0.0018443	0.00245907	0.00294441	0.00362389	0.00414159	0.004724	0.00533877	0.00588882	0.00643888	0.00695658	0.00753899	0.00802433	0.00876852	0.00938329	0.00999806	0.0104834	0.0108717	0.0114541	0.0120365	0.0125218	0.0129748	0.0133631	0.013719	0.0143014	0.0145603	0.015078	0.0153368	0.0157898	0.0162752	0.0165017	0.0169546	0.0173106	0.0176341	0.0182165	0.018443	0.018896	0.0192843	0.0198667	0.0201255	0.020352	0.0208374	0.0213551	0.0220993	0.0226493	0.0232964	0.0242024	0.0251084	0.025982	0.0268233	0.0277616	0.0286676	0.0291853	0.0296706	0.0300912	0.0306413	0.0309972	0.0314178	0.0317091	0.0322915	0.032518	0.0329386	0.0333269	0.0337798	0.0341034	0.0343946	0.0353329	0.0364007	0.0373067	0.0379862	0.0383744	0.0389568	0.0395716	0.0403158	0.0409306	0.0412541	0.041966	0.0428719	0.0432279	0.0436161	0.0441338	0.044878	0.0461399	0.0468841	0.04724	0.0477577	0.048146	0.0490196	0.0496667	0.0503462	0.0508316	0.0514787	0.0519317	0.0523199	0.0529023	0.0532583	0.0538407	0.0542613	0.0547467	0.0551349	0.0554585	0.055782	0.0559438	0.0561703	0.0563968	0.0564939	0.056591	0.0567527	0.0569469	0.057141	0.057141	0.0571734	0.0571734	0.0571734	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572057	0.0572381	0.0572381	0.0572381	0.0572381	0.0572381	0.0572381	0.0572381	0.0572381	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0572704	0.0573028	0.0573028	0.0573351	0.0573351	0.0573351	0.0573351	0.0573351	0.0573351	0.0573675	0.0573675	0.0573675	0.0573675	
0.000582411	0.00119718	0.0018443	0.00249143	0.00297677	0.00349447	0.0042063	0.00482107	0.00511228	0.00572704	0.00630945	0.00689187	0.00744192	0.00802433	0.00870381	0.00912444	0.00954507	0.00993335	0.0103863	0.0107746	0.011357	0.0116806	0.0123277	0.012716	0.0131366	0.0135896	0.0140426	0.0144956	0.0148838	0.0153368	0.0158869	0.0164693	0.0168899	0.0171164	0.0174723	0.0179577	0.018346	0.0187666	0.0192519	0.0195431	0.0199638	0.0204491	0.0211286	0.0216139	0.022164	0.0225523	0.0232641	0.0242671	0.0253025	0.0261761	0.0275675	0.0286352	0.0291853	0.0296706	0.0302207	0.0306413	0.0309649	0.0313208	0.0317091	0.0321944	0.0325503	0.033068	0.0335857	0.033974	0.034427	0.0347829	0.0354947	0.0363683	0.0375008	0.0387303	0.0394422	0.0401217	0.0405423	0.0411247	0.0415453	0.0420307	0.0427425	0.0437132	0.0444574	0.0451369	0.0455899	0.0460105	0.0466576	0.0477901	0.0485019	0.0488578	0.0492785	0.0499903	0.0507021	0.0511875	0.0518022	0.0523847	0.05287	0.0532259	0.0537113	0.0541319	0.0548114	0.0551673	0.0556203	0.056138	0.0566233	0.0567851	0.057141	0.0573999	0.0577558	0.0579499	0.0582411	0.0582735	0.0583705	0.0584353	0.0585323	0.0585647	0.0586294	0.0586617	0.0586617	0.0586617	0.0586941	0.0586941	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587265	0.0587588	0.0587588	0.0587588	0.0587588	0.0587588	0.0588235	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	0.0588559	
0.000485343	0.00106775	0.00174723	0.002362	0.00294441	0.00352682	0.0042063	0.004724	0.00520934	0.00585647	0.00643888	0.00695658	0.00744192	0.00821847	0.0089303	0.00957743	0.0101275	0.0108393	0.0111952	0.0116806	0.0121659	0.0125866	0.0129101	0.0133955	0.0136867	0.0140102	0.0145926	0.0149486	0.0153368	0.0158222	0.0162104	0.0166634	0.0168899	0.0174076	0.0178606	0.018346	0.0187666	0.019349	0.0197373	0.0201579	0.0205462	0.0210639	0.0214845	0.0219051	0.0223258	0.0227787	0.0236524	0.0244613	0.0254643	0.0264026	0.0274057	0.0281175	0.0288941	0.0294118	0.0300589	0.0302854	0.0306737	0.0312237	0.0317091	0.0323238	0.0326474	0.0333592	0.0336828	0.0340387	0.0343623	0.0347182	0.0353977	0.0359477	0.0371449	0.0382126	0.0389568	0.0395069	0.0400893	0.040607	0.0412218	0.0417071	0.042063	0.0429366	0.043972	0.0448457	0.045331	0.0459458	0.0468841	0.0479195	0.0485019	0.0489873	0.0494726	0.0499579	0.050508	0.0511875	0.0517375	0.0522229	0.0528376	0.05342	0.053873	0.0544554	0.0549731	0.0554585	0.0559762	0.0564292	0.0568498	0.0571734	0.057594	0.0579176	0.0582088	0.0583705	0.0586941	0.0589853	0.0590824	0.0592118	0.0593412	0.0594059	0.0594707	0.059503	0.059503	0.0595354	0.0595354	0.0595677	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596001	0.0596324	0.0596648	0.0596648	0.0596648	0.0596648	0.0596971	0.0596971	0.0597295	0.0597295	0.0597295	0.0597295	0.0597295	0.0597295	0.0597295	0.0597295	0.0597295	
